m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
862,Venezuela (Bolivarian Republic of),,22251.01,Cheese from Whole Cow Milk,2003,0.28,0.28%,254,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21111.01,"Meat of cattle, fresh or chilled",2002,5,5%,21447,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21113.02,"Meat of pig boneless (pork), fresh or chilled",2002,1.61,1.61%,1278,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21511.02,"Pig, Butcher Fat",2002,9.96,9.96%,2694,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21512,"Cattle fat, unrendered",2002,9.87,9.87%,1323,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,22251.01,Cheese from Whole Cow Milk,2002,0.31,0.31%,310,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21111.01,"Meat of cattle, fresh or chilled",2001,5.01,5.01%,20945,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21113.02,"Meat of pig boneless (pork), fresh or chilled",2001,1.65,1.65%,1324,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21511.02,"Pig, Butcher Fat",2001,8.71,8.71%,2384,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21512,"Cattle fat, unrendered",2001,10.66,10.66%,1432,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,22251.01,Cheese from Whole Cow Milk,2001,0.46,0.46%,462,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21111.01,"Meat of cattle, fresh or chilled",2000,5,5%,21455,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21113.02,"Meat of pig boneless (pork), fresh or chilled",2000,1.4,1.40%,1182,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21511.02,"Pig, Butcher Fat",2000,5.62,5.62%,1411,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,21512,"Cattle fat, unrendered",2000,7.18,7.18%,1002,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,22251.01,Cheese from Whole Cow Milk,2000,0.35,0.35%,344,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2007,0.01,0.01%,400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2006,0.02,0.02%,1000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2005,0.02,0.02%,1000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2004,0.02,0.02%,1000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2003,0.02,0.02%,1000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2002,0.02,0.02%,1000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2001,0.04,0.04%,2000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
112,Belarus,,2211,Raw milk of cattle,2000,0.02,0.02%,1000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
150,Europe,,2211,Raw milk of cattle,2013,0.5,0.5,,,Wholesale,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,2211,Raw milk of cattle,2013,0.5,0.5,,,Harvest,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,2211,Raw milk of cattle,2013,1.2,1.2,,,Processing,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,2211,Raw milk of cattle,2013,7,7,,,Households,,,,Modelled Estimates,Waste Management & Research 32(8),,
150,Europe,,2211,Raw milk of cattle,2013,3.5,3.5,,,Pre-harvest,,,,Modelled Estimates,Waste Management & Research 32(8),,
246,Finland,,2211,Raw milk of cattle,2013,3,3,,,Processing,,,,Case Study,J.-M. Katajajuuri et al. / Journal of Cleaner Production 73 (2014) 322e329,,
246,Finland,,2211,Raw milk of cattle,2013,0.5,0.50%,,Harvesting,Harvest,,,15,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21118 based on the period_years.
246,Finland,,2211,Raw milk of cattle,2012,0.5,0.50%,,Harvesting,Harvest,,,15,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21118 based on the period_years.
246,Finland,,2211,Raw milk of cattle,2011,0.5,0.50%,,Harvesting,Harvest,,,15,Survey,"Hartikainen et al., 2014",,Expanded from loss factor 21118 based on the period_years.
246,Finland,,2211,Raw milk of cattle,2010,17,17%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
246,Finland,,2211,Raw milk of cattle,2010,4,4%,,Consumption,Households,,,,Survey,"Venice 2012, Fourth International Symposium on Energy from Biomass and Waste",,
250,France,,2291,Raw milk of sheep,2001,0.74,0.74%,1883,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
250,France,,2291,Raw milk of sheep,2000,0.74,0.74%,1870,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
32,Argentina,,2211,Raw milk of cattle,2017,0.8,0.80%,80780,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
32,Argentina,,2211,Raw milk of cattle,2016,0.8,0.80%,82337.6,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
32,Argentina,,2211,Raw milk of cattle,2015,0.8,0.80%,96487,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
356,India,,2211,Raw milk of cattle,2016,0.21,0.21%,,Harvesting,Harvest,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,2211,Raw milk of cattle,2016,0.71,0.71%,,"Collection, Harvesting, Packaging, Transportation",Farm,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,Tamil Nadu,2211,Raw milk of cattle,2016,0.17,0.17%,,"Collection, Harvesting, Packaging, Retailing, Storage, Transportation, Wholesale",Whole supply chain,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,2211,Raw milk of cattle,2016,0.21,0.21%,,Storage,Storage,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,Gujarat,2211,Raw milk of cattle,2016,1.28,1.28%,,"Collection, Grading, Harvesting, Retailing, Storage, Transportation, Wholesale",Whole supply chain,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,2211,Raw milk of cattle,2016,0.92,0.92%,,"Collection, Harvesting, Packaging, Processing, Storage, Transportation",Whole supply chain,,,,Literature Review,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",, Reference has been generated automatically
356,India,,2211,Raw milk of cattle,2014,0.3,0.3,,Packaging,Farm,,,4 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,2211,Raw milk of cattle,2014,0.21,0.21,,Processing,Storage,,Poor Storage And Cooling Infrastrures,4 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,2211,Raw milk of cattle,2014,0.18,0.18,,Collection,Farm,,,4 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,2211,Raw milk of cattle,2014,0.02,0.02,,Transportation,Transport,,,4 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,2211,Raw milk of cattle,2014,0.92,0.92,,,Whole supply chain,,Physical Losses,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,2211,Raw milk of cattle,2014,0.21,0.21,,Harvesting,Harvest,,,4 agro-climatic zones,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,
356,India,,2211,Raw milk of cattle,2006,0.12,0.12,,Harvesting,Harvest,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
356,India,,2211,Raw milk of cattle,2006,0.09,0.09,,Storage,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
356,India,,2211,Raw milk of cattle,2006,0.49,0.49,,Collection,Farm,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
356,India,,2211,Raw milk of cattle,2006,0.07,0.07,,Transportation,Transport,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
356,India,,2211,Raw milk of cattle,2006,0.24,0.24,,Processing,Storage,,,,Survey,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,
360,Indonesia,,2211,Raw milk of cattle,2018,5.47,5.47%,52000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
360,Indonesia,,2211,Raw milk of cattle,2017,5.71,5.71%,53000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
360,Indonesia,,2211,Raw milk of cattle,2016,5.7,5.70%,52000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
376,Israel,,2211,Raw milk of cattle,2000,1.06,1.06%,12600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2007,0.6,0.60%,30400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2006,0.62,0.62%,30100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2005,0.63,0.63%,29500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2004,0.61,0.61%,27300,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2002,0.62,0.62%,25000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2001,0.2,0.20%,7800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
398,Kazakhstan,,2211,Raw milk of cattle,2000,0.18,0.18%,6700,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2017,1,1%,37127,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2017,1,1%,120,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2017,1,1%,231,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2016,1,1%,36276,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2016,1,1%,108,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2016,1,1%,216,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2015,1,1%,35378,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2015,1,1%,106,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2015,1,1%,206,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2013,1,1%,33931,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2013,1,1%,110,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2013,1,1%,206,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2012,1,1%,33821,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2012,1,1%,106,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2012,1,1%,203,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2011,1.01,1.01%,33370,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2011,1,1%,106,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2011,1,1%,193,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2010,1.01,1.01%,32859,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2010,1,1%,95,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2010,1,1%,187,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2009,1.01,1.01%,32569,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2009,1,1%,92,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2009,1,1%,179,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2008,1.01,1.01%,32211,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2008,1.01,1.01%,80,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2008,1,1%,172,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2007,1.01,1.01%,31800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2007,1,1%,83,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2007,1,1%,166,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2006,1.01,1.01%,31687,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2006,1.01,1.01%,82,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2006,1,1%,138,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2005,1,1%,31136,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2005,1,1%,88,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2005,1,1%,134,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2004,1,1%,31374,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2004,1,1%,86,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2004,1,1%,123,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2003,1,1%,32299,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2003,1,1%,65,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2003,1,1%,164,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2002,1,1%,32922,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2002,1,1%,70,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2002,1,1%,172,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2001,1,1%,32995,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2001,1,1%,76,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2001,0.96,0.96%,158,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2211,Raw milk of cattle,2000,1,1%,33401,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2291,Raw milk of sheep,2000,1.07,1.07%,79,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
40,Austria,,2292,Raw milk of goats,2000,0.94,0.94%,158,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
484,Mexico,,2211,Raw milk of cattle,2013,37.14,37.14,1604496,,Whole supply chain,,,,Case Study,Cruzada Nacional Contra el Hambre - Grupo Tecnico de las Perdidas y Mermas de Alimentos: Estudio de Linea Base de 2013,,
591,Panama,,2211,Raw milk of cattle,2017,1,1%,2124,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
591,Panama,,2211,Raw milk of cattle,2016,1,1%,2058,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
591,Panama,,2211,Raw milk of cattle,2015,1,1%,2112,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
591,Panama,,2211,Raw milk of cattle,2014,1,1%,2154,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2007,2.17,2.17%,31597,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2006,1.99,1.99%,29558,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2005,2.05,2.05%,27190,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2004,2.04,2.04%,25850,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2003,2.02,2.02%,24789,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2002,2.01,2.01%,24018,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2001,2.01,2.01%,22430,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
604,Peru,,2211,Raw milk of cattle,2000,2.01,2.01%,21487,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2013,0.11,0.11%,32100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2012,0.09,0.09%,28800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2011,0.1,0.10%,30100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2010,0.09,0.09%,29400,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2009,0.07,0.07%,22800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2008,0.07,0.07%,21000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2007,0.07,0.07%,21500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2006,0.07,0.07%,20700,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2005,0.06,0.06%,17100,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2004,0.07,0.07%,23800,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2003,0.07,0.07%,22000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2002,0.09,0.09%,30000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2001,0.1,0.10%,31000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
643,Russian Federation,,2211,Raw milk of cattle,2000,0.1,0.10%,31000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2211,Raw milk of cattle,2017,0.07,0.07%,1094,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2291,Raw milk of sheep,2017,0.3,0.30%,44,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2292,Raw milk of goats,2017,0.54,0.54%,183,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2211,Raw milk of cattle,2016,0.07,0.07%,1143,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2291,Raw milk of sheep,2016,0.09,0.09%,15,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2292,Raw milk of goats,2016,0.08,0.08%,29,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2211,Raw milk of cattle,2015,0.12,0.12%,1903,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2291,Raw milk of sheep,2015,0.1,0.10%,20,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2292,Raw milk of goats,2015,0.1,0.10%,47,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2211,Raw milk of cattle,2014,0.09,0.09%,1456,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2291,Raw milk of sheep,2014,0.37,0.37%,74,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
688,Serbia,,2292,Raw milk of goats,2014,0.14,0.14%,55,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
710,South Africa,,2211,Raw milk of cattle,2012,8,8,,,Whole supply chain,,,,No Data Collection Specified,"A. Nahman, W. de Lange / Waste Management 33 (2013) 2493–2500",,
752,Sweden,,2211,Raw milk of cattle,2013,0.32,0.32%,,Harvesting,Harvest,,Residues of antibiotics in milk,17,Literature Review,"Bergman 2012 in Franke et al., 2013",,Expanded from loss factor 21117 based on the period_years.
752,Sweden,,2211,Raw milk of cattle,2012,0.32,0.32%,,Harvesting,Harvest,,Residues of antibiotics in milk,17,Literature Review,"Bergman 2012 in Franke et al., 2013",,Expanded from loss factor 21117 based on the period_years.
752,Sweden,,2211,Raw milk of cattle,2011,0.32,0.32%,,Harvesting,Harvest,,Residues of antibiotics in milk,17,Literature Review,"Bergman 2012 in Franke et al., 2013",,Expanded from loss factor 21117 based on the period_years.
804,Ukraine,,2211,Raw milk of cattle,2014,9,3 - 15%,,Manufacturing,Processing,,,,Literature Review,"Xue Li et al, 2017",,
804,Ukraine,,2211,Raw milk of cattle,2014,9.5,8 - 11%,,Distribution,Wholesale,,,,Literature Review,"Xue Li et al, 2017",,
804,Ukraine,,2211,Raw milk of cattle,2013,0.09,0.09%,10000,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
